,tipo,bairro,area_total,quartos,banheiros,vagas,academia,churrasqueira,elevador,salao_festa,piscina,condominio,preco
5442,2,Fundação,61,2,1,1,0,1,1,1,1,478.0,331000
5443,2,Cerâmica,90,2,2,2,1,1,1,1,0,568.0,990000
5444,2,Santa Paula,106,3,1,1,0,0,1,1,1,430.0,550000
5445,2,Cerâmica,68,2,2,2,0,1,1,1,1,105.0,6498000
5446,2,Barcelona,68,2,1,1,1,1,0,0,0,500.0,450000
5447,2,Barcelona,67,2,2,2,0,1,1,1,1,520.0,455000
5448,2,Barcelona,88,3,1,1,1,0,1,1,0,19.0,450000
5449,2,Santo Antônio,62,2,2,2,0,1,1,1,1,150.0,475000
5450,2,Mauá,79,3,1,1,1,0,0,1,1,515.0,495000
5451,2,Centro,150,4,1,1,0,1,1,1,1,508.0,630000
5452,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,1.0,510000
5453,2,Santa Maria,76,2, -- , -- ,0,0,0,0,0,450.0,4199000
5454,2,Boa Vista,79,3,2,2,1,0,0,1,1,385.0,700000
5455,2,Olímpico,55,2,1,1,1,1,0,1,1,561.0,2969000
5456,2,Santa Paula,174,3,3,3,0,1,1,1,1,14.0,990000
5457,2,Boa Vista,65,2,1,1,0,0,1,1,0,775.0,365000
5458,2,Olímpico,90,2,2,2,1,1,1,1,0,878.0,850000
5459,2,Santa Paula,90,3,3,3,1,1,1,1,0,738.0,650000
5460,2,Santa Paula,180,3,3,3,0,1,1,0,1,395.0,1200000
5461,2,Santa Maria,67,3,6,6,0,1,1,1,1,410.0,240000
5462,2,Barcelona,65,2,4,4,0,1,1,1,0,447.0,435000
5463,2,Olímpico,70,2,2,2,0,1,1,0,1,482.0,395000
5464,2,Santa Maria,75,2,4,4,0,1,1,1,1,300.0,460000
5465,2,Santa Maria,160,3,2,2,0,1,1,1,1,500.0,7499000
5466,2,Santa Paula,84,3,2,2,1,0,1,1,0,12.0,750000
5467,2,Nova Gerty,140,2, -- , -- ,0,1,1,1,1,600.0,500000
5468,2,Cerâmica,56,2,1,1,0,1,1,1,1,780.0,459000
5469,2,Cerâmica,68,2,1,1,0,0,1,0,0,351.0,720000
5470,2,Santa Maria,64,2,2,2,0,1,1,1,1,568.0,390000
5471,2,Cerâmica,65,2,2,2,1,1,1,1,0,430.0,430000
5472,2,Jardim Sao Caetano,80,3,3,3,0,0,1,1,1,535.0,495000
5473,2,Olímpico,264,3,2,2,0,1,1,1,1,105.0,1980000
5474,2,Santo Antônio,113,2,3,3,1,1,0,0,0,500.0,1130000
5475,2,Fundação,61,2,1,1,0,1,1,1,1,520.0,331000
5476,2,Cerâmica,90,2,4,4,1,0,1,1,0,19.0,990000
5477,2,Santa Paula,106,3,2,2,0,1,1,1,1,150.0,550000
5478,2,Cerâmica,68,2,2,2,1,0,0,1,1,511.0,6498000
5479,2,Barcelona,68,2,1,1,0,1,1,1,1,515.0,450000
5480,2,Barcelona,67,2,2,2,1,1,1,1,0,508.0,455000
5481,2,Barcelona,88,3,2,2,0,1,1,1,1,550.0,450000
5482,2,Santo Antônio,62,2,2,2,0,0,0,0,0,1.0,475000
5483,2,Mauá,79,3,1,1,1,0,0,1,1,450.0,495000
5484,2,Centro,150,4,2,2,1,1,0,1,1,385.0,630000
5485,2,Osvaldo Cruz,61,2,2,2,0,0,0,0,0,14.0,510000
5486,2,Santa Maria,76,2,1,1,0,0,1,1,0,775.0,4199000
5487,2,Boa Vista,79,3,2,2,0,1,1,1,1,450.0,700000
5488,2,Olímpico,55,2,2,2,0,0,1,1,0,878.0,2969000
5489,2,Santa Paula,174,3,3,3,0,1,1,1,1,738.0,990000
5490,2,Boa Vista,65,2,1,1,1,1,1,1,0,395.0,365000
5491,2,Olímpico,90,2,1,1,0,1,1,0,1,447.0,850000
5492,2,Santa Paula,90,3,2,2,0,1,1,1,1,482.0,650000
5493,2,Santa Paula,180,3,1,1,0,1,1,1,0,478.0,1200000
5494,2,Santa Maria,67,3,2,2,0,1,1,0,1,300.0,240000
5495,2,Barcelona,65,2,2,2,0,0,1,0,0,105.0,435000
5496,2,Olímpico,70,2,3,3,0,1,1,1,1,351.0,395000
5497,2,Santa Maria,75,2,2,2,1,0,1,1,0,430.0,460000
5498,2,Santa Maria,160,3,2,2,0,1,1,1,1,535.0,7499000
5499,2,Santa Paula,84,3,4,4,0,1,1,1,1,105.0,750000
5500,2,Nova Gerty,140,2,1,1,0,0,1,0,0,500.0,500000
5501,2,Cerâmica,56,2,4,4,0,1,1,1,1,520.0,459000
5502,2,Cerâmica,68,2,3,3,0,1,1,1,1,19.0,720000
5503,2,Santa Maria,64,2,3,3,1,1,1,1,0,150.0,390000
5504,2,Cerâmica,65,2, 2-3 , 2-3 ,0,0,1,1,1,511.0,430000
5505,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,515.0,495000
5506,2,Olímpico,264,3,2,2,1,1,0,0,0,508.0,1980000
5507,2,Santo Antônio,113,2,1,1,0,1,1,1,1,550.0,1130000
5508,2,Fundação,61,2,2,2,1,0,1,1,0,1.0,331000
5509,2,Cerâmica,90,2,1,1,0,1,1,1,1,450.0,990000
5510,2,Santa Paula,106,3,2,2,1,0,0,1,1,600.0,550000
5511,2,Cerâmica,68,2,1,1,0,1,1,1,1,385.0,6498000
5512,2,Barcelona,68,2,2,2,1,1,1,1,0,561.0,450000
5513,2,Barcelona,67,2,1,1,0,1,1,1,1,14.0,455000
5514,2,Barcelona,88,3,3,3,0,0,0,0,0,775.0,450000
5515,2,Santo Antônio,62,2,2,2,1,0,0,1,1,450.0,475000
5516,2,Mauá,79,3,1,1,1,1,0,1,1,878.0,495000
5517,2,Centro,150,4,2,2,0,1,1,1,1,738.0,630000
5518,2,Santa Maria,76,2, -- , -- ,0,1,1,1,1,410.0,4199000
5519,2,Boa Vista,79,3,1,1,1,1,1,1,0,447.0,700000
5520,2,Santa Paula,174,3,1,1,1,1,1,1,0,482.0,990000
5521,2,Boa Vista,65,2,3,3,0,1,1,0,1,478.0,365000
5522,2,Olímpico,90,2,1,1,0,1,1,1,1,105.0,850000
5523,2,Santa Paula,90,3,3,3,0,1,1,1,0,568.0,650000
5524,2,Santa Paula,180,3,2,2,0,0,1,0,0,105.0,1200000
5525,2,Santa Maria,67,3,1,1,0,1,1,1,1,500.0,240000
5526,2,Olímpico,70,2,2,2,0,1,1,1,1,520.0,395000
5527,2,Santa Maria,75,2,1,1,1,0,1,1,0,19.0,460000
5528,2,Santa Maria,160,3,1,1,0,1,1,1,1,150.0,7499000
5529,2,Santa Paula,84,3,1,1,0,1,1,1,1,515.0,750000
5530,2,Nova Gerty,140,2,2,2,0,1,1,1,1,550.0,500000
5531,2,Cerâmica,56,2,2,2,1,1,1,1,0,1.0,459000
5532,2,Cerâmica,68,2,3,3,0,0,1,1,1,450.0,720000
5533,2,Santa Maria,64,2,2,2,0,1,1,1,1,600.0,390000
5534,2,Cerâmica,65,2,3,3,1,1,0,0,0,385.0,430000
5535,2,Olímpico,264,3,1,1,0,1,1,1,1,561.0,1980000
5536,2,Santo Antônio,113,2,3,3,1,0,1,1,0,14.0,1130000
5537,2,Fundação,61,2,2,2,0,1,1,1,1,775.0,331000
5538,2,Cerâmica,90,2,3,3,1,0,0,1,1,450.0,990000
5539,2,Santa Paula,106,3,3,3,0,1,1,1,1,878.0,550000
5540,2,Cerâmica,68,2,5,5,1,1,1,1,0,738.0,6498000
5541,2,Barcelona,68,2,3,3,0,1,1,1,1,395.0,450000
5542,2,Barcelona,67,2,3,3,0,0,0,0,0,410.0,455000
5543,2,Barcelona,88,3,1,1,1,0,0,1,1,447.0,450000
5544,2,Santo Antônio,62,2,2,2,1,1,0,1,1,482.0,475000
5545,2,Mauá,79,3,2,2,0,0,1,0,0,478.0,495000
5546,2,Nova Gerty,40,1,2,2,0,0,0,0,0,300.0,319000
5547,1,Boa Vista,127,3,1,1,0,0,1,1,0,500.0,530000
5548,2,Fundação,68,2,2,2,0,1,1,1,1,12.0,420000
5549,2,Santo Antônio,160,4,1,1,0,0,1,1,0,0.0,1050000
5550,2,Centro,150,4,2,2,0,1,1,1,1,0.0,630000
5551,2,Osvaldo Cruz,61,2,2,2,1,1,1,1,0,0.0,510000
5552,2,Santa Maria,76,2,2,2,0,1,1,0,1,0.0,4199000
5553,2,Boa Vista,79,3,2,2,0,1,1,1,1,0.0,700000
5554,2,Olímpico,55,2,2,2,0,1,1,1,0,0.0,2969000
5555,2,Santa Paula,174,3,2,2,0,1,1,0,1,0.0,990000
5556,2,Boa Vista,65,2,2,2,0,0,1,0,0,0.0,365000
5557,2,Olímpico,90,2,2,2,0,1,1,1,1,0.0,850000
5558,2,Santa Paula,90,3,1,1,1,0,1,1,0,0.0,650000
5559,2,Santa Paula,180,3,3,3,0,1,1,1,1,0.0,1200000
5560,2,Santa Maria,67,3,2,2,0,1,1,1,1,0.0,240000
5561,2,Barcelona,65,2,3,3,0,0,1,0,0,0.0,435000
5562,2,Olímpico,70,2,3,3,0,1,1,1,1,0.0,395000
5563,2,Santa Maria,75,2,1,1,1,1,1,1,0,0.0,460000
5564,2,Santa Maria,160,3,2,2,0,0,1,1,1,0.0,7499000
5565,2,Santa Paula,84,3,2,2,0,1,1,1,1,0.0,750000
5566,2,Nova Gerty,140,2,2,2,1,1,0,0,0,0.0,500000
5567,2,Cerâmica,56,2,1,1,0,1,1,1,1,0.0,459000
5568,2,Cerâmica,68,2,3,3,1,0,1,1,0,0.0,720000
5569,2,Santa Maria,64,2,1,1,0,1,1,1,1,0.0,390000
5570,2,Cerâmica,65,2,2,2,1,0,0,1,1,0.0,430000
5571,2,Jardim Sao Caetano,80,3,1,1,0,1,1,1,1,0.0,495000
5572,2,Olímpico,264,3,2,2,1,1,1,1,0,0.0,1980000
5573,2,Santo Antônio,113,2,1,1,0,1,1,1,1,0.0,1130000
5574,2,Fundação,61,2,2,2,0,0,0,0,0,0.0,331000
5575,2,Cerâmica,90,2,1,1,1,0,0,1,1,0.0,990000
5576,2,Santa Paula,106,3,2,2,1,1,0,1,1,0.0,550000
5577,2,Cerâmica,68,2,1,1,0,0,1,1,0,0.0,6498000
5578,2,Barcelona,68,2,2,2,0,0,1,1,0,0.0,450000
5579,2,Barcelona,67,2,1,1,0,1,1,1,1,0.0,455000
5580,2,Barcelona,88,3,1,1,1,1,1,1,0,0.0,450000
5581,2,Santo Antônio,62,2,2,2,0,1,1,0,1,0.0,475000
5582,2,Mauá,79,3,2,2,0,1,1,1,1,0.0,495000
5583,2,Santa Maria,76,2, -- , -- ,0,1,1,1,0,0.0,4199000
5584,2,Boa Vista,79,3,1,1,0,0,1,0,0,0.0,700000
5585,2,Santa Paula,174,3,3,3,0,1,1,1,1,0.0,990000
5586,2,Boa Vista,65,2,1,1,1,0,1,1,0,0.0,365000
5587,2,Olímpico,90,2,2,2,0,1,1,1,1,0.0,850000
5588,2,Santa Paula,90,3,2,2,0,1,1,1,1,0.0,650000
5589,2,Santa Paula,180,3,3,3,0,0,1,0,0,0.0,1200000
5590,2,Santa Maria,67,3,6,6,0,1,1,1,1,0.0,240000
5591,2,Olímpico,70,2,4,4,1,1,1,1,0,0.0,395000
5592,2,Santa Maria,75,2,2,2,0,0,1,1,1,0.0,460000
5593,2,Santa Maria,160,3,2,2,1,1,0,0,0,0.0,7499000
5594,2,Santa Paula,84,3,4,4,0,1,1,1,1,0.0,750000
5595,2,Nova Gerty,140,2,2,2,1,0,1,1,0,0.0,500000
5596,2,Cerâmica,56,2, -- , -- ,1,0,0,1,1,0.0,459000
5597,2,Santa Maria,64,2,1,1,0,1,1,1,1,0.0,390000
5598,2,Cerâmica,65,2,1,1,1,1,1,1,0,0.0,430000
5599,2,Olímpico,264,3,2,2,0,1,1,1,1,0.0,1980000
5600,2,Santo Antônio,113,2,2,2,0,0,0,0,0,0.0,1130000
5601,2,Fundação,61,2,3,3,1,0,0,1,1,0.0,331000
5602,2,Cerâmica,90,2,2,2,1,1,0,1,1,0.0,990000
5603,2,Santa Paula,106,3,3,3,0,0,1,0,0,0.0,550000
5604,2,Cerâmica,68,2,1,1,0,0,0,0,0,0.0,6498000
5605,2,Barcelona,68,2,4,4,0,1,1,1,1,0.0,450000
5606,2,Barcelona,67,2,2,2,0,1,1,1,1,0.0,455000
5607,2,Barcelona,88,3,2,2,0,0,1,1,0,0.0,450000
5608,2,Santo Antônio,62,2,1,1,0,1,1,1,1,0.0,475000
5609,2,Mauá,79,3,2,2,0,0,1,1,0,0.0,495000
5610,2,Nova Gerty,40,1,2,2,0,1,1,1,1,0.0,319000
5611,1,Boa Vista,127,3,2,2,1,1,1,1,0,0.0,530000
5612,2,Fundação,68,2,1,1,1,1,1,1,0,0.0,420000
5613,2,Santo Antônio,160,4,2,2,0,1,1,0,1,0.0,1050000
5614,2,Centro,70,2,1,1,0,1,1,1,1,0.0,500000
5615,2,Santa Maria,150,2,2,2,0,1,1,1,0,0.0,750000
5616,2,Centro,150,4,1,1,0,1,1,0,1,0.0,630000
5617,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
5618,2,Santa Maria,76,2,3,3,0,1,1,1,1,0.0,4199000
5619,2,Boa Vista,79,3,1,1,1,0,1,1,0,0.0,700000
5620,2,Olímpico,55,2,1,1,0,1,1,1,1,0.0,2969000
5621,2,Santa Paula,174,3,1,1,0,1,1,1,1,0.0,990000
5622,2,Boa Vista,65,2,2,2,0,0,1,0,0,0.0,365000
5623,2,Olímpico,90,2,2,2,0,1,1,1,1,0.0,850000
5624,2,Santa Paula,90,3,2,2,1,1,1,1,0,0.0,650000
5625,2,Santa Paula,180,3,3,3,0,0,1,1,1,0.0,1200000
5626,2,Santa Maria,67,3, -- , -- ,0,1,1,1,1,0.0,240000
5627,2,Barcelona,65,2,2,2,1,1,0,0,0,0.0,435000
5628,2,Olímpico,70,2,2,2,0,1,1,1,1,0.0,395000
5629,2,Santa Maria,75,2,1,1,0,1,1,1,1,0.0,460000
5630,2,Santa Maria,160,3,4,4,1,0,0,1,1,0.0,7499000
5631,2,Santa Paula,84,3,3,3,0,1,1,1,1,0.0,750000
5632,2,Nova Gerty,140,2,3,3,1,1,1,1,0,0.0,500000
5633,2,Cerâmica,56,2, 2-3 , 2-3 ,0,1,1,1,1,0.0,459000
5634,2,Cerâmica,68,2,2,2,0,0,0,0,0,0.0,720000
5635,2,Santa Maria,64,2,2,2,1,0,0,1,1,0.0,390000
5636,2,Cerâmica,65,2,1,1,1,1,0,1,1,0.0,430000
5637,2,Jardim Sao Caetano,80,3,2,2,0,0,1,1,0,0.0,495000
5638,2,Olímpico,264,3,1,1,0,1,1,1,1,0.0,1980000
5639,2,Santo Antônio,113,2,2,2,0,0,1,1,0,0.0,1130000
5640,2,Fundação,61,2,1,1,0,1,1,1,1,0.0,331000
5641,2,Cerâmica,90,2,2,2,1,1,1,1,0,0.0,990000
5642,2,Santa Paula,106,3,1,1,1,1,1,1,0,0.0,550000
5643,2,Cerâmica,68,2,3,3,0,1,1,0,1,0.0,6498000
5644,2,Barcelona,68,2,2,2,0,1,1,1,1,0.0,450000
5645,2,Barcelona,67,2,1,1,0,1,1,1,0,0.0,455000
5646,2,Barcelona,88,3,2,2,0,1,1,0,1,0.0,450000
5647,2,Santo Antônio,62,2,2,2,0,0,1,0,0,0.0,475000
5648,2,Mauá,79,3, -- , -- ,0,1,1,1,1,0.0,495000
5649,2,Centro,150,4,1,1,0,1,1,1,1,0.0,630000
5650,2,Osvaldo Cruz,61,2,3,3,0,1,1,1,1,0.0,510000
5651,2,Santa Maria,76,2,1,1,0,1,1,1,1,0.0,4199000
5652,2,Boa Vista,79,3,3,3,0,0,1,0,0,0.0,700000
5653,2,Olímpico,55,2,3,3,0,1,1,1,1,0.0,2969000
5654,2,Santa Paula,174,3,2,2,0,1,1,1,1,0.0,990000
5655,2,Boa Vista,65,2,1,1,1,1,1,1,0,0.0,365000
5656,2,Olímpico,90,2,1,1,0,1,1,1,1,0.0,850000
5657,2,Santa Paula,90,3,1,1,1,1,0,0,0,0.0,650000
5658,2,Santa Paula,180,3,1,1,0,1,1,1,1,0.0,1200000
5659,2,Santa Maria,67,3,1,1,1,0,1,1,0,0.0,240000
5660,2,Barcelona,65,2,2,2,0,1,1,1,1,0.0,435000
5661,2,Olímpico,70,2,2,2,1,0,0,1,1,0.0,395000
5662,2,Santa Maria,75,2,2,2,1,1,1,1,0,0.0,460000
5663,2,Santa Maria,160,3,3,3,0,1,1,1,1,0.0,7499000
5664,2,Santa Paula,84,3,1,1,0,0,0,0,0,0.0,750000
5665,2,Nova Gerty,140,2,3,3,1,0,0,1,1,0.0,500000
5666,2,Cerâmica,56,2,2,2,1,1,0,1,1,0.0,459000
5667,2,Cerâmica,68,2,3,3,0,0,1,1,0,0.0,720000
5668,2,Santa Maria,64,2,3,3,0,1,1,1,1,0.0,390000
5669,2,Cerâmica,65,2,5,5,0,0,1,1,0,0.0,430000
5670,2,Jardim Sao Caetano,80,3,3,3,0,1,1,1,1,0.0,495000
5671,2,Olímpico,264,3,3,3,1,1,1,1,0,0.0,1980000
5672,2,Santo Antônio,113,2,1,1,1,1,1,1,0,0.0,1130000
5673,2,Fundação,61,2,2,2,0,1,1,0,1,0.0,331000
5674,2,Cerâmica,90,2,2,2,0,1,1,1,1,0.0,990000
5675,2,Santa Paula,106,3,2,2,0,1,1,1,0,0.0,550000
5676,2,Cerâmica,68,2,1,1,0,1,1,0,1,0.0,6498000
5677,2,Barcelona,68,2,2,2,0,0,1,0,0,0.0,450000
5678,2,Barcelona,67,2,1,1,0,1,1,1,1,0.0,455000
5679,2,Barcelona,88,3,2,2,0,1,1,1,1,0.0,450000
5680,2,Santo Antônio,62,2,1,1,1,0,1,1,0,0.0,475000
5681,2,Mauá,79,3,2,2,0,1,1,1,1,0.0,495000
5682,2,Centro,150,4,2,2,0,1,1,1,1,0.0,630000
5683,2,Osvaldo Cruz,61,2,2,2,0,1,1,1,1,0.0,510000
5684,2,Santa Maria,76,2,2,2,0,1,1,1,1,0.0,4199000
5685,2,Boa Vista,79,3,2,2,1,1,1,1,0,0.0,700000
5686,2,Olímpico,55,2,1,1,0,0,1,1,1,0.0,2969000
5687,2,Santa Paula,174,3,2,2,0,1,1,1,1,0.0,990000
5688,2,Boa Vista,65,2,1,1,1,1,0,0,0,0.0,365000
5689,2,Olímpico,90,2,2,2,1,0,1,1,0,0.0,850000
5690,2,Santa Paula,90,3,3,3,0,1,1,1,1,0.0,650000
5691,2,Santa Paula,180,3,3,3,1,0,0,1,1,0.0,1200000
5692,2,Santa Maria,67,3,3,3,0,1,1,1,1,0.0,240000
5693,2,Barcelona,65,2,1,1,1,1,1,1,0,0.0,435000
5694,2,Olímpico,70,2,2,2,0,1,1,1,1,0.0,395000
5695,2,Santa Maria,75,2,2,2,1,0,0,1,1,0.0,460000
5696,2,Santa Maria,160,3,1,1,1,1,0,1,1,0.0,7499000
5697,2,Santa Paula,84,3,3,3,0,0,1,1,0,0.0,750000
5698,2,Nova Gerty,140,2,1,1,0,1,1,1,1,0.0,500000
5699,2,Cerâmica,56,2,2,2,0,0,1,1,0,0.0,459000
5700,2,Cerâmica,68,2,1,1,0,1,1,1,1,0.0,720000
5701,2,Santa Maria,64,2,2,2,1,1,1,1,0,0.0,390000
5702,2,Cerâmica,65,2,1,1,1,1,1,1,0,0.0,430000
5703,2,Jardim Sao Caetano,80,3,2,2,0,1,1,0,1,0.0,495000
5704,2,Olímpico,264,3,1,1,0,1,1,1,1,0.0,1980000
5705,2,Santo Antônio,113,2,2,2,0,1,1,1,0,0.0,1130000
5706,2,Fundação,61,2,1,1,0,1,1,0,1,0.0,331000
5707,2,Cerâmica,90,2,2,2,0,0,1,0,0,0.0,990000
5708,2,Santa Paula,106,3,1,1,0,1,1,1,1,0.0,550000
5709,2,Cerâmica,68,2,1,1,0,1,1,1,1,0.0,6498000
5710,2,Barcelona,68,2,2,2,1,0,1,1,0,0.0,450000
5711,2,Barcelona,67,2,2,2,0,1,1,1,1,0.0,455000
5712,2,Barcelona,88,3, -- , -- ,0,1,1,1,1,0.0,450000
5713,2,Santo Antônio,62,2,2,2,0,0,1,0,0,0.0,475000
5714,2,Mauá,79,3,1,1,0,1,1,1,1,0.0,495000
5715,2,Centro,150,4,3,3,0,1,1,1,1,0.0,630000
5716,2,Osvaldo Cruz,61,2,2,2,0,0,1,1,1,0.0,510000
5717,2,Santa Maria,76,2,2,2,0,1,1,1,1,0.0,4199000
5718,2,Boa Vista,79,3,3,3,1,1,0,0,0,0.0,700000
5719,2,Olímpico,55,2,3,3,0,1,1,1,1,0.0,2969000
5720,2,Santa Paula,174,3,6,6,1,0,1,1,0,0.0,990000
5721,2,Boa Vista,65,2,4,4,0,1,1,1,1,0.0,365000
5722,2,Olímpico,90,2,2,2,0,1,1,1,1,0.0,850000
5723,2,Santa Paula,90,3,4,4,1,1,1,1,0,0.0,650000
5724,2,Santa Paula,180,3,2,2,0,1,1,1,1,0.0,1200000
5725,2,Santa Maria,67,3,2,2,0,0,0,0,0,0.0,240000
5726,2,Barcelona,65,2, -- , -- ,1,0,0,1,1,0.0,435000
5727,2,Olímpico,70,2,1,1,1,1,0,1,1,0.0,395000
5728,2,Santa Maria,75,2,2,2,0,1,1,1,1,0.0,460000
5729,2,Santa Maria,160,3,2,2,0,0,1,1,0,0.0,7499000
5730,2,Santa Paula,84,3,3,3,0,1,1,1,1,0.0,750000
5731,2,Nova Gerty,140,2,2,2,1,1,1,1,0,0.0,500000
5732,2,Cerâmica,56,2,3,3,1,1,1,1,0,0.0,459000
5733,2,Cerâmica,68,2,1,1,0,1,1,0,1,0.0,720000
5734,2,Santa Maria,64,2,4,4,0,1,1,1,1,0.0,390000
5735,2,Cerâmica,65,2,2,2,0,1,1,1,0,0.0,430000
5736,2,Jardim Sao Caetano,80,3,2,2,0,1,1,0,1,0.0,495000
5737,2,Olímpico,264,3,1,1,0,0,1,0,0,0.0,1980000
5738,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
5739,2,Fundação,61,2,2,2,0,1,1,1,1,0.0,331000
5740,2,Cerâmica,90,2,2,2,1,0,1,1,0,0.0,990000
5741,2,Santa Paula,106,3,1,1,0,1,1,1,1,0.0,550000
5742,2,Cerâmica,68,2,2,2,0,1,1,1,1,0.0,6498000
5743,2,Barcelona,68,2,1,1,0,0,1,0,0,0.0,450000
5744,2,Barcelona,67,2,2,2,0,1,1,1,1,0.0,455000
5745,2,Barcelona,88,3,1,1,0,1,1,1,1,0.0,450000
5746,2,Santo Antônio,62,2,2,2,1,1,1,1,0,0.0,475000
5747,2,Mauá,79,3,2,2,0,0,1,1,1,0.0,495000
5748,2,Centro,150,4,3,3,0,1,1,1,1,0.0,630000
5749,2,Osvaldo Cruz,61,2,1,1,0,1,1,1,1,0.0,510000
5750,2,Santa Maria,76,2,1,1,1,0,1,1,0,0.0,4199000
5751,2,Boa Vista,79,3,2,2,0,1,1,1,1,0.0,700000
5752,2,Olímpico,55,2,1,1,1,0,0,1,1,0.0,2969000
5753,2,Santa Paula,174,3,2,2,0,1,1,1,1,0.0,990000
5754,2,Boa Vista,65,2,2,2,1,1,1,1,0,0.0,365000
5755,2,Olímpico,90,2, -- , -- ,0,0,0,0,0,0.0,850000
5756,2,Santa Paula,90,3,2,2,1,0,0,1,1,0.0,650000
5757,2,Santa Paula,180,3,2,2,1,1,0,1,1,0.0,1200000
5758,2,Santa Maria,67,3,4,4,0,0,1,1,0,0.0,240000
5759,2,Barcelona,65,2,1,1,0,1,1,1,1,0.0,435000
5760,2,Olímpico,70,2,4,4,0,0,1,1,0,0.0,395000
5761,2,Santa Maria,75,2,3,3,1,1,1,1,0,0.0,460000
5762,2,Santa Maria,160,3, 2-3 , 2-3 ,1,1,1,1,0,0.0,7499000
5763,2,Santa Paula,84,3,2,2,0,1,1,0,1,0.0,750000
5764,2,Nova Gerty,140,2,2,2,0,1,1,1,1,0.0,500000
5765,2,Cerâmica,56,2,1,1,0,1,1,1,0,0.0,459000
5766,2,Cerâmica,68,2,2,2,0,1,1,0,1,0.0,720000
5767,2,Santa Maria,64,2,1,1,0,0,1,0,0,0.0,390000
5768,2,Cerâmica,65,2,3,3,0,1,1,1,1,0.0,430000
5769,2,Jardim Sao Caetano,80,3,2,2,0,1,1,1,1,0.0,495000
5770,2,Olímpico,264,3,1,1,1,0,1,1,0,0.0,1980000
5771,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
5772,2,Fundação,61,2,3,3,0,1,1,1,1,0.0,331000
5773,2,Cerâmica,90,2,1,1,0,0,1,0,0,0.0,990000
5774,2,Santa Paula,106,3,3,3,0,1,1,1,1,0.0,550000
5775,2,Cerâmica,68,2,3,3,0,1,1,1,1,0.0,6498000
5776,2,Barcelona,68,2,2,2,1,1,1,1,0,0.0,450000
5777,2,Barcelona,67,2,1,1,0,0,1,1,1,0.0,455000
5778,2,Barcelona,88,3,2,2,0,1,1,1,1,0.0,450000
5779,2,Santo Antônio,62,2,1,1,1,1,0,0,0,0.0,475000
5780,2,Mauá,79,3,2,2,0,1,1,1,1,0.0,495000
5781,2,Santa Maria,76,2,2,2,1,0,1,1,0,0.0,4199000
5782,2,Boa Vista,79,3,2,2,1,0,0,1,1,0.0,700000
5783,2,Santa Paula,174,3,3,3,0,1,1,1,1,0.0,990000
5784,2,Boa Vista,65,2,1,1,1,1,1,1,0,0.0,365000
5785,2,Olímpico,90,2,3,3,0,1,1,1,1,0.0,850000
5786,2,Santa Paula,90,3,2,2,0,0,0,0,0,0.0,650000
5787,2,Santa Paula,180,3,1,1,1,0,0,1,1,0.0,1200000
5788,2,Santa Maria,67,3,1,1,0,0,1,1,0,0.0,240000
5789,2,Olímpico,70,2,3,3,0,1,1,1,1,0.0,395000
5790,2,Santa Maria,75,2,3,3,1,1,1,1,0,0.0,460000
5791,2,Santa Maria,160,3,5,5,0,1,1,0,1,0.0,7499000
5792,2,Santa Paula,84,3,3,3,0,1,1,1,1,0.0,750000
5793,2,Nova Gerty,140,2,3,3,0,1,1,1,0,0.0,500000
5794,2,Cerâmica,56,2,2,2,0,0,1,0,0,0.0,459000
5795,2,Santa Maria,64,2,2,2,0,1,1,1,1,0.0,390000
5796,2,Cerâmica,65,2,2,2,1,0,1,1,0,0.0,430000
5797,2,Olímpico,264,3,1,1,0,1,1,1,1,0.0,1980000
5798,2,Santo Antônio,113,2,2,2,0,1,1,1,1,0.0,1130000
5799,2,Fundação,61,2,2,2,0,0,1,0,0,0.0,331000
5800,2,Cerâmica,90,2,2,2,0,1,1,1,1,0.0,990000
5801,2,Santa Paula,106,3,1,1,1,1,1,1,0,0.0,550000
5802,2,Cerâmica,68,2,2,2,0,0,1,1,1,0.0,6498000
5803,2,Barcelona,68,2,1,1,1,1,0,0,0,0.0,450000
5804,2,Barcelona,67,2,3,3,0,1,1,1,1,0.0,455000
5805,2,Barcelona,88,3,2,2,1,0,1,1,0,0.0,450000
5806,2,Santo Antônio,62,2,3,3,0,1,1,1,1,0.0,475000
5807,2,Mauá,79,3,3,3,1,0,0,1,1,0.0,495000
5808,2,Nova Gerty,40,1,3,3,0,1,1,1,1,0.0,319000
5809,1,Boa Vista,127,3,1,1,1,1,1,1,0,0.0,530000
5810,2,Fundação,68,2,2,2,0,1,1,1,1,0.0,420000
5811,2,Santo Antônio,160,4,2,2,0,0,0,0,0,0.0,1050000
5812,2,Centro,70,2,2,2,1,0,0,1,1,0.0,500000
5813,2,Santa Maria,150,2,2,2,1,1,0,1,1,0.0,750000
5814,2,Centro,150,4,2,2,0,0,1,0,0,0.0,630000
5815,2,Osvaldo Cruz,61,2,1,1,0,1,1,1,1,0.0,510000
